ussid,slaveid,isallocated
127624GYMT172010SPACEDYEPINKS,127624-LUD,YES
127624MENCMPRN1058BLACKGREYM,127624-LUD,YES
127624PLSGYMT171009FSDARKGREYXXL,127624-LUD,YES
127624PLSTSHIRT4700HSPSTLGREEN4XL,127624-LUD2,YES
127624TSHIRT1200LIGHTONIONL,127624-LUD2,YES
1276258011BLACK30,127625-SSS1,YES
1276258012BLACK30,127625-SSS1,YES
1276258086NAVY28,127625-SSS1,YES
1276258111BLK32,127625-SSS1,YES
127625S8060BLK30,127625-SSS1,YES
127625S8060BLK36,127625-SSS1,YES
127625S8060BLK36,127625-SSS1,YES
127625S8060BLK36,127625-SSS1,YES
127625TRS8035BLK32,127625-SSS1,YES
127625TRS8035BLK34,127625-SSS1,YES
127625UKIARAZBLK28,127625-SSS1,YES
127630501710372,127630-WH1,YES
127630501710412,127630-WH1,YES
127630501710712,127630-WH1,YES
127630501710712,127630-WH1,YES
127630501711107,127630-WH1,YES
127630501711201,127630-WH1,YES
127630501712220,127630-WH1,YES
127630501712487,127630-WH1,YES
127631AL202410MTOWBL0588,127631-THEALTERNATE001,YES
127631ALT202112MTOWBB0067,127631-THEALTERNATE001,YES
127631ALT202207MTOWBSO0810,127631-THEALTERNATE001,YES
127631ALT202209MTOWBL0409,127631-THEALTERNATE001,YES
127631ALT202209MTOWBSO02710,127631-THEALTERNATE001,YES
127631ALT202309MTOWBSO0369,127631-THEALTERNATE001,YES
127631ALT202401MTOWBB03410,127631-THEALTERNATE001,YES
127631ALT202401MTOWBB0349,127631-THEALTERNATE001,YES
127631ALT202409MTOWBLO0605,127631-THEALTERNATE001,YES
127631ALT202409MTOWBLO06310,127631-THEALTERNATE001,YES
127631ALT202410MTOWBSO0568,127631-THEALTERNATE001,YES
127631ALT202410MTOWBSO05912,127631-THEALTERNATE001,YES
127631ALT202410MTOWBSO0608,127631-THEALTERNATE001,YES
127631ALT202410MTOWBSO06311,127631-THEALTERNATE001,YES
127631ALT202410MTOWBSO0639,127631-THEALTERNATE001,YES
127631ALT202410MTOWBSO0639,127631-THEALTERNATE001,YES
127631TAL27010,127631-THEALTERNATE001,YES
127631TAL2709,127631-THEALTERNATE001,YES
127631TAL2719,127631-THEALTERNATE001,YES
127633CFC00638,127633-VERUSCHKA001,YES
127634BP21023L,127634-CKSS1,YES
127636AKAX1967,127636-ADLUX,YES
127636AR11243,127636-ADLUX,YES
127636AX1344,127636-ADLUX,YES
127636AX2189,127636-ADLUX,YES
127636AX2189,127636-ADLUX,YES
127636AX2440,127636-ADLUX,YES
127636AX2513,127636-ADLUX,YES
127636AX4183,127636-ADLUX,YES
127636AX4183,127636-ADLUX,YES
127636AX4183,127636-ADLUX,YES
127636AX4183,127636-ADLUX,YES
127636AX4184,127636-ADLUX,YES
127636AX4184,127636-ADLUX,YES
127636AX7163SET,127636-ADLUX,YES
127636ES5392,127636-ADLUX,YES
127636ES5392,127636-ADLUX,YES
127636FS4795,127636-ADLUX,YES
127636FS4867,127636-ADLUX,YES
127636FS6078,127636-ADLUX,YES
127636FS6090,127636-ADLUX,YES
127636LE1207SET,127636-ADLUX,YES
127636MK4732,127636-ADLUX,YES
127636MK4737,127636-ADLUX,YES
127636MK4737,127636-ADLUX,YES
127636MK4737,127636-ADLUX,YES
127636MK4803,127636-ADLUX,YES
127636MK4820,127636-ADLUX,YES
127636MK4870,127636-ADLUX,YES
127636MK6357,127636-ADLUX,YES
127636MK7323,127636-ADLUX,YES
127636MK7442,127636-ADLUX,YES
127636MK7458,127636-ADLUX,YES
127636MK8954,127636-ADLUX,YES
127636MK9112,127636-ADLUX,YES
127636MK9118,127636-ADLUX,YES
127641ST1011YL30,127641-WH,YES
127645DHS1347AS,127645-MUM,YES
127649CBSW0132150,127649-127649-FURNITUREWH1,YES
127649CTSW0035150,127649-127649-FURNITUREWH1,YES
127649CTSW0035150,127649-127649-FURNITUREWH1,YES
127649CTSW024250,127649-127649-FURNITUREWH1,YES
1276522209T106DRRD23,127652-WH,YES
1276534062051415246,127653-8713,YES
1276534064057442431,127653-8713,YES
1276534065418816205,127653-8713,YES
1276534065422040245,127653-8713,YES
1276534066754269045,127653-8713,YES
1276534066756732974,127653-8713,YES
1276534066759862883,127653-8713,YES
1276534067886301832,127653-8713,YES
1276534067889542911,127653-8713,YES
1276534067894467339,127653-8713,YES
1276534067895952162,127653-8713,YES
1276534067896081472,127653-8713,YES
1276534067896081472,127653-8713,YES
1276534067896221199,127653-8713,YES
1276534067898477501,127653-8713,YES
1276534067901179477,127653-8713,YES
1276534067902309651,127653-8713,YES
1276534067902647500,127653-8713,YES
127663PL24C532BabyPink,127663-PLWH,YES
127666DS101174XL,127666-DSSS2,YES
127666DS1139XXL,127666-DSSS2,YES
127666DS21473XL,127666-DSSS2,YES
127668Z166WhiteXL,127668-HOPWH1,YES
127671ART0573XL,127671-ARTLESS001,YES
127671ART0706XL,127671-ARTLESS001,YES
127677METRS24024L,127677-NIKITAMHAISALKAR001,YES
127677NMWSN037L,127677-NIKITAMHAISALKAR001,YES
127677TTSF22011S,127677-NIKITAMHAISALKAR001,YES
127681EP7083CL,127681-EBSS1,YES
127681EP8116CL,127681-EBSS1,YES
127681MC2204BXL,127681-EBSS1,YES
127681MC2376BXL,127681-EBSS1,YES
127681MC2376EXL,127681-EBSS1,YES
127681MC2376M,127681-EBSS1,YES
127681MC59GL,127681-EBSS1,YES
127681MC8115S,127681-EBSS1,YES
127681MC8169BXL,127681-EBSS1,YES
127684TIB322,127684-IMS1,YES
1276891276104001007,127689-BFSS1,YES
1276891386104001004,127689-BFSS1,YES
127689BCLastBoyfriendBurgundyXXL,127689-BFSS1,YES
127695CHN2091WhiteM,127695-BAN,YES
127695Cloud4401RedS,127695-BAN,YES
127695HQ004TaupeS,127695-BAN,YES
127695IM9867NavyBlue30,127695-BAN,YES
127695KW8012BlackS,127695-BAN,YES
127695MW6019NavyBlueL,127695-BAN,YES
127695MW6019NavyBlueXL,127695-BAN,YES
127695ON865GreyXL,127695-BAN,YES
1276978720689000413,127697-BANG,YES
127701211213107M,127701-LAHARIO001,YES
127703BUBBLE50X80MOSBR,127703-SPREADLUX01,YES
127703BUBBLE50X80MOSBR,127703-SPREADLUX01,YES
1277063098210065,127706-BEDLAM001,YES
1277063098210211,127706-BEDLAM001,YES
127708GSLJ0536,127708-GSWH,YES
1277125002XXL,127712-SEHERJAIPUR001,YES
1277127030L,127712-SEHERJAIPUR001,YES
127713MLFS6038AM,127713-TIR,YES
127713MLFS6038BM,127713-TIR,YES
127713MLFS6038CM,127713-TIR,YES
127713MLP241DS,127713-TIR,YES
127713MLPLT1122DXXL,127713-TIR,YES
127715GD3405L,127715-SCARLETSAGE001,YES
127733MES1C01M10,127733-DLWH,YES
127739LONGSKIRTSK46XXL,127739-CCWH1,YES
127739LongSkirtsk33XL,127739-CCWH1,YES
127739LongSkirtsk36XL,127739-CCWH1,YES
127739SHIRTSKSH19L,127739-CCWH1,YES
127739SHIRTSKSH19XL,127739-CCWH1,YES
127739SHIRTSKSH37XL,127739-CCWH1,YES
127739SKIRTSK10M,127739-CCWH1,YES
127739ShirtskSH87M,127739-CCWH1,YES
127739Shrugsk75XL,127739-CCWH1,YES
127739SkirtskS161KneeM,127739-CCWH1,YES
127739SkirtskS163MidiL,127739-CCWH1,YES
127739TOPSKT160S,127739-CCWH1,YES
127739TOPSKT176XL,127739-CCWH1,YES
127739TOPSKT226S,127739-CCWH1,YES
127739TOPSKT229XL,127739-CCWH1,YES
127739TOPSW2801XL,127739-CCWH1,YES
127739Top3010MaroonM,127739-CCWH1,YES
127739Top3010OrangeL,127739-CCWH1,YES
127739Top3010WhiteS,127739-CCWH1,YES
127739Top3011PinkXS,127739-CCWH1,YES
127739Top3013PinkXL,127739-CCWH1,YES
127739Top3015BlueS,127739-CCWH1,YES
127739Top3061BlackL,127739-CCWH1,YES
127739TopskT303XL,127739-CCWH1,YES
127739dressw2203XL,127739-CCWH1,YES
127739jumpsuitw1718S,127739-CCWH1,YES
127739shirtw1879M,127739-CCWH1,YES
127739topsw1758navyXL,127739-CCWH1,YES
127739topsw1788L,127739-CCWH1,YES
127739topsw1817XL,127739-CCWH1,YES
127739topsw1818M,127739-CCWH1,YES
127739topsw1865blackM,127739-CCWH1,YES
1277418905723066802,127741-STBSS1,YES
1277418905723143572,127741-STBSS1,YES
1277418905723156749,127741-STBSS1,YES
1277418905723458409,127741-STRBSS1,YES
1277418905723476304,127741-STRBSS1,YES
127748SS87M,127748-SSSS2,YES
127753ICH12GOLDEN,127753-CWSEIKOLUX01,YES
127753QXA525K,127753-CWSEIKOLUX01,YES
127753QXA783B,127753-CWSEIKOLUX01,YES
127755BF43H3PBA07112,127755-BOMBERG,YES
1277585ESTER48SBK,127758-OPTIMEDLUX01,YES
127758DYNAMICDAWN55707576305717,127758-OPTIMEDLUX01,YES
127758VIVIDSKY29577546105318,127758-OPTIMEDLUX01,YES
1277643051Black37,127764-CAISTORE001,YES
127770PWJSTAW221506XS,127770-QWH1,YES
12777110453127M,127771-BRDGLUX01,YES
12777600590144012,127776-1100149292,YES
12777600594600024,127776-1100149291,YES
127776400368255867,127776-1100149292,YES
127776400376868219,127776-1100149292,YES
127776400387142001,127776-1100149292,YES
127776400387152314,127776-1100149291,YES
127776400404253659,127776-1100149292,YES
127776400404253734,127776-1100149292,YES
127776400404253734,127776-1100149292,YES
127776400405285727,127776-1100149292,YES
127776400410666481,127776-1100149292,YES
1277764065419412567,127776-1100149292,YES
1277764065427262031,127776-1100149292,YES
1277764066747829102,127776-1100149292,YES
1277764066749447939,127776-1100149292,YES
1277764066751231472,127776-1100149292,YES
1277764066754174769,127776-1100149292,YES
1277764066754174769,127776-1100149292,YES
1277764066754858331,127776-1100149292,YES
1277768905189776055,127776-1100149292,YES
1277768905238245006,127776-1100149292,YES
1277768905287198124,127776-1100149291,YES
1277768905482349161,127776-1100149292,YES
1277768905482355940,127776-1100149292,YES
1277768905482661652,127776-1100149292,YES
1277768905482719124,127776-1100149292,YES
1277768905514950396,127776-1100149291,YES
1277768905610730755,127776-1100149292,YES
1277768905610740372,127776-1100149292,YES
1277768905610810327,127776-1100149292,YES
1277768905652428658,127776-1100149291,YES
1277768905652641415,127776-1100149291,YES
1277768905678057337,127776-1100149291,YES
1277768905678121182,127776-1100149292,YES
1277768905678121236,127776-1100149292,YES
1277768905678354436,127776-1100149292,YES
1277768905678553815,127776-1100149291,YES
1277768905678627639,127776-1100149292,YES
1277768905678647125,127776-1100149292,YES
1277768905678797950,127776-1100149291,YES
1277768905678837403,127776-1100149292,YES
1277768905678840977,127776-1100149292,YES
1277768905678897643,127776-1100149292,YES
1277768905772053099,127776-1100149292,YES
1277768905772210850,127776-1100149292,YES
1277768905772413459,127776-1100149292,YES
1277768905772547338,127776-1100149291,YES
1277768905813234425,127776-1100149291,YES
1277768905813396888,127776-1100149292,YES
1277768905813496946,127776-1100149292,YES
1277768905813700128,127776-1100149292,YES
1277768905813947431,127776-1100149291,YES
1277768905838074013,127776-1100149292,YES
1277768905838122547,127776-1100149291,YES
1277768905838514861,127776-1100149292,YES
1277768905838629473,127776-1100149291,YES
1277768905838858286,127776-1100149292,YES
1277768905838951161,127776-1100149291,YES
1277768905838957279,127776-1100149292,YES
1277768905904095300,127776-1100149291,YES
1277768905904095515,127776-1100149291,YES
1277768905904139509,127776-1100149291,YES
1277768905968085125,127776-1100149291,YES
1277768905968107186,127776-1100149292,YES
1277768905968187249,127776-1100149291,YES
1277768905968351862,127776-1100149292,YES
1277768905968513116,127776-1100149292,YES
1277768905968517121,127776-1100149292,YES
1277768905968519866,127776-1100149292,YES
1277768905968611324,127776-1100149292,YES
1277768905968651832,127776-1100149291,YES
1277768907165155212,127776-1100149292,YES
1277768907165196192,127776-1100149292,YES
1277768907165254250,127776-1100149292,YES
1277768907165273268,127776-1100149292,YES
1277768907165287043,127776-1100149292,YES
1277768907165368025,127776-1100149291,YES
1277768907165449878,127776-1100149292,YES
1277768907165449892,127776-1100149292,YES
1277768907165680424,127776-1100149292,YES
1277768909021332430,127776-1100149292,YES
1277768909021436176,127776-1100149292,YES
1277768909021468412,127776-1100149292,YES
1277768909021492493,127776-1100149292,YES
1277768909045049178,127776-1100149292,YES
1277768909045131729,127776-1100149291,YES
1277768909045131736,127776-1100149292,YES
1277768909045198982,127776-1100149292,YES
1277768909045300903,127776-1100149291,YES
1277768909045468870,127776-1100149291,YES
1277768909045480735,127776-1100149292,YES
1277768909045681095,127776-1100149291,YES
1277768909045733046,127776-1100149292,YES
1277768909045773639,127776-1100149292,YES
1277768909045829305,127776-1100149292,YES
1277768909045832138,127776-1100149291,YES
1277768909068019530,127776-1100149292,YES
1277768909068620859,127776-1100149291,YES
1277768909068634047,127776-1100149291,YES
1277768909068634283,127776-1100149291,YES
1277768909068673954,127776-1100149292,YES
1277768909068707062,127776-1100149292,YES
1277768909068803221,127776-1100149292,YES
1277768909068825315,127776-1100149292,YES
1277768909068838018,127776-1100149292,YES
1277768909068898029,127776-1100149292,YES
1277768909068913333,127776-1100149291,YES
1277768909068942760,127776-1100149292,YES
1277768909068999092,127776-1100149292,YES
1277768909158023317,127776-1100149291,YES
1277768909158074210,127776-1100149292,YES
1277768909158253271,127776-1100149292,YES
1277768909158411046,127776-1100149292,YES
1277768909158425074,127776-1100149292,YES
1277768909203046841,127776-1100149292,YES
1277768909203359477,127776-1100149291,YES
1277768909203477195,127776-1100149292,YES
1277768909203481338,127776-1100149292,YES
1277768909203509377,127776-1100149292,YES
1277768909203775512,127776-1100149292,YES
1277768909203778520,127776-1100149292,YES
1277768909238004939,127776-1100149291,YES
1277768909238172386,127776-1100149292,YES
127778BUL23BDS2ICCL,127778-WH,YES
127785GJO0050M24,127785-UNNAO,YES
127785MAD092434,127785-UNNAO,YES
127785MAD097428,127785-UNNAO,YES
127785MAD098428,127785-UNNAO,YES
127785MAT0022MM,127785-UNNAO,YES
127785MAT0037MM,127785-UNNAO,YES
127785MAT0536MM,127785-UNNAO,YES
127785MAT0805MM,127785-UNNAO,YES
127785RDM0026M34,127785-UNNAO,YES
127785RDM0026M34,127785-UNNAO,YES
127785RDM0026M34,127785-UNNAO,YES
127785RDM0026M36,127785-UNNAO,YES
127785RDM0026M36,127785-UNNAO,YES
127785RDM0087M30,127785-UNNAO,YES
127785RDM0087M32,127785-UNNAO,YES
127785RDM0087M36,127785-UNNAO,YES
127785RDM0137M34,127785-UNNAO,YES
127785RDM0137M34,127785-UNNAO,YES
127785RDM0137M34,127785-UNNAO,YES
127785RDM0177A38,127785-UNNAO,YES
127785RDM0284M36,127785-UNNAO,YES
127785RDM0774M30,127785-UNNAO,YES
127785RDM0824M32,127785-UNNAO,YES
127785RDM0934M32,127785-UNNAO,YES
127785RDM100436,127785-UNNAO,YES
127785RDM1024M30,127785-UNNAO,YES
127785RDM1024M34,127785-UNNAO,YES
127785RDM1024M36,127785-UNNAO,YES
127785RDM113534,127785-UNNAO,YES
127785RFF130810,127785-UNNAO,YES
127785RFF1312A9,127785-UNNAO,YES
127785RFF136110,127785-RHW,YES
127785RFF136111,127785-UNNAO,YES
127785RFF13617,127785-RHW,YES
127785RFF13617,127785-RHW,YES
127785RFF13617,127785-RHW,YES
127785RFF13617,127785-UNNAO,YES
127785RFF13618,127785-RHW,YES
127785RFF13618,127785-UNNAO,YES
127785RFF13618,127785-UNNAO,YES
127785RFF13619,127785-RHW,YES
127785RFF13619,127785-UNNAO,YES
127785RFF13626,127785-RHW,YES
127785RFF136810,127785-UNNAO,YES
127785RFF136810,127785-UNNAO,YES
127785RFF136810,127785-UNNAO,YES
127785RFF136811,127785-UNNAO,YES
127785RFF13687,127785-UNNAO,YES
127785RFF13687,127785-UNNAO,YES
127785RFF13688,127785-UNNAO,YES
127785RFF13689,127785-UNNAO,YES
127785RFF13689,127785-UNNAO,YES
127785RFJ0115L,127785-UNNAO,YES
127785RFJ1011M,127785-UNNAO,YES
127785RFJ1068AL,127785-UNNAO,YES
127785RFJ1072AM,127785-UNNAO,YES
127785RFJ1075AL,127785-UNNAO,YES
127785RFJ1077AL,127785-UNNAO,YES
127785RFJ1077AL,127785-UNNAO,YES
127785RFJ1077AM,127785-UNNAO,YES
127785RFJ1078AL,127785-UNNAO,YES
127785RFJ1078AL,127785-UNNAO,YES
127785RFJ1078AXL,127785-UNNAO,YES
127785RFJ1079AM,127785-UNNAO,YES
127785RFJ1079AXXL,127785-UNNAO,YES
127785RFJ1081AM,127785-UNNAO,YES
127785RFJ1082AM,127785-UNNAO,YES
127785RFJ1083AL,127785-UNNAO,YES
127785RFJ1084AL,127785-UNNAO,YES
127785RFJ1085AL,127785-UNNAO,YES
127785RFJ1085AL,127785-UNNAO,YES
127785RFJ1086AL,127785-UNNAO,YES
127785RFJ1087AM,127785-UNNAO,YES
127785RFJ1087AM,127785-UNNAO,YES
127785RFJ1088AM,127785-UNNAO,YES
127785RFJ1089AM,127785-UNNAO,YES
127785RFS0092MXXL,127785-UNNAO,YES
127785RFS0181MXXL,127785-UNNAO,YES
127785RFS0203ML,127785-UNIT3,YES
127785RFS0203MM,127785-UNNAO,YES
127785RFS0220M,127785-UNNAO,YES
127785RFS0230XXL,127785-UNNAO,YES
127785RFS0251MXL,127785-UNNAO,YES
127785RFS0313XXL,127785-UNNAO,YES
127785RFS0338ML,127785-UNNAO,YES
127785RFS0338MM,127785-UNNAO,YES
127785RFS0338MXL,127785-UNNAO,YES
127785RFS0338MXL,127785-UNNAO,YES
127785RFS0338MXL,127785-UNNAO,YES
127785RFS0376XL,127785-UNNAO,YES
127785RFS0397XL,127785-UNNAO,YES
127785RFS0397XXL,127785-UNNAO,YES
127785RFS0408XL,127785-UNNAO,YES
127785RFS0418L,127785-UNNAO,YES
127785RFS0418XXL,127785-UNNAO,YES
127785RFS0458XXL,127785-UNNAO,YES
127785RFS0504MXL,127785-UNNAO,YES
127785RFS0507XXL,127785-UNNAO,YES
127785RFS0515XL,127785-UNNAO,YES
127785RFS1604ML,127785-UNIT3,YES
127785RFS1604MM,127785-UNIT3,YES
127785RFS1604MXL,127785-UNIT3,YES
127785RFS1604XL,127785-UNIT3,YES
127785RFS1794S,127785-UNNAO,YES
127785RFS1934XXL,127785-UNNAO,YES
127785RFS1944XXL,127785-UNNAO,YES
127785RFS2084M,127785-UNNAO,YES
127785RFS2114L,127785-UNNAO,YES
127785RFS2114M,127785-UNNAO,YES
127785RFS2124M,127785-UNNAO,YES
127785RFS2234S,127785-UNNAO,YES
127785RFS2304L,127785-UNNAO,YES
127785RFS6053AXL,127785-UNNAO,YES
127785RFS6055AL,127785-UNNAO,YES
127785RFS6055AL,127785-UNNAO,YES
127785RFS6056AM,127785-UNNAO,YES
127785RFS6057AL,127785-UNNAO,YES
127785RFS6057AL,127785-UNNAO,YES
127785RFS6057AL,127785-UNNAO,YES
127785RFS6059AL,127785-UNNAO,YES
127785RFS6059AS,127785-UNNAO,YES
127785RFS6059AXL,127785-UNNAO,YES
127785RFS6061AL,127785-UNNAO,YES
127785RFS6061AXL,127785-UNNAO,YES
127785RFS6061AXXL,127785-UNNAO,YES
127785RFS6063AXL,127785-UNNAO,YES
127785RFS6064AXL,127785-UNNAO,YES
127785RFS6068AL,127785-UNNAO,YES
127785RFS6068AXL,127785-UNNAO,YES
127785RFS6069AL,127785-UNNAO,YES
127785RFS6069AL,127785-UNNAO,YES
127785RFS6069AL,127785-UNNAO,YES
127785RFS6069AL,127785-UNNAO,YES
127785RFS6069AM,127785-UNNAO,YES
127785RFS6069AM,127785-UNNAO,YES
127785RFS6074AS,127785-UNNAO,YES
127785RFS6078AL,127785-UNNAO,YES
127785RFS6078AM,127785-UNNAO,YES
127785RFS6078AM,127785-UNNAO,YES
127785RFS6080AXL,127785-UNNAO,YES
127785RFS6081AL,127785-UNNAO,YES
127785RFS6085AM,127785-UNNAO,YES
127785RFS6087AXL,127785-UNNAO,YES
127785RFS6087AXXL,127785-UNNAO,YES
127785RFS6089AXL,127785-UNNAO,YES
127785RFS6090AL,127785-UNNAO,YES
127785RFS6090AL,127785-UNNAO,YES
127785RFS6090AM,127785-UNNAO,YES
127785RFS6090AXL,127785-UNNAO,YES
127785RFS6091AXL,127785-UNNAO,YES
127785RFS6093AL,127785-UNNAO,YES
127785RFS6093AL,127785-UNNAO,YES
127785RFS6099AL,127785-UNNAO,YES
127785RFS6100AS,127785-UNNAO,YES
127785RFS6100AXXL,127785-UNNAO,YES
127785RFS6107AXL,127785-UNNAO,YES
127785RFS6109AL,127785-UNNAO,YES
127785RFS6121S,127785-UNNAO,YES
127785RFS6122M,127785-UNNAO,YES
127785RFS6137XL,127785-UNNAO,YES
127785RFS6152XL,127785-UNNAO,YES
127785RFS6155L,127785-UNNAO,YES
127785RFS6156S,127785-UNNAO,YES
127785RFS6164S,127785-UNNAO,YES
127785RFS6164S,127785-UNNAO,YES
127785RFW0443AM,127785-UNNAO,YES
127785RGS007436,127785-UNNAO,YES
127785RGS028137,127785-UNNAO,YES
127785RGS028937,127785-UNNAO,YES
127785RGS028937,127785-UNNAO,YES
127785RGS028937,127785-UNNAO,YES
127785RGS046036,127785-UNNAO,YES
127785RHP0058MM,127785-UNNAO,YES
127785RHP0058MM,127785-UNNAO,YES
127785RHP0068MM,127785-UNNAO,YES
127785RHP0455MXXL,127785-UNNAO,YES
127785RHP0562ML,127785-UNNAO,YES
127785RHP0562ML,127785-UNNAO,YES
127785RHP0562ML,127785-UNNAO,YES
127785RHP0562ML,127785-UNNAO,YES
127785RHP0572ML,127785-UNNAO,YES
127785RHP0572ML,127785-UNNAO,YES
127785RHP0572ML,127785-UNNAO,YES
127785RHP0572ML,127785-UNNAO,YES
127785RHP0572MM,127785-UNNAO,YES
127785RHP0572MM,127785-UNNAO,YES
127785RHP0572MM,127785-UNNAO,YES
127785RHP0572MM,127785-UNNAO,YES
127785RHP0572MS,127785-UNIT3,YES
127785RHP0572MXL,127785-UNNAO,YES
127785RHP0612MM,127785-UNNAO,YES
127785RHP0642S,127785-RHW,YES
127785RHP0682ML,127785-UNNAO,YES
127785RHP0709ML,127785-UNNAO,YES
127785RHP0739MS,127785-UNNAO,YES
127785RHP0759ML,127785-UNNAO,YES
127785RHP0873MM,127785-UNNAO,YES
127785RHP0873MXL,127785-UNNAO,YES
127785RHP0883MXXL,127785-UNNAO,YES
127785RHP0901ML,127785-UNNAO,YES
127785RHP0911ML,127785-UNNAO,YES
127785RHP0911MXXL,127785-UNNAO,YES
127785RHP0913ML,127785-UNNAO,YES
127785RHP0915MM,127785-UNNAO,YES
127785RHP0925MXL,127785-UNNAO,YES
127785RHP0935ML,127785-UNNAO,YES
127785RHP0945ML,127785-UNIT3,YES
127785RHP0947MM,127785-UNNAO,YES
127785RHP0954MXL,127785-UNNAO,YES
127785RHP0956MM,127785-UNIT3,YES
127785RHP0957MM,127785-UNNAO,YES
127785RHP0965MXXL,127785-UNNAO,YES
127785RHP0974MM,127785-UNIT3,YES
127785RHP0976MS,127785-UNIT3,YES
127785RHP0994MXL,127785-UNNAO,YES
127785RHP1006ML,127785-UNNAO,YES
127785RHP1006MM,127785-UNIT3,YES
127785RHP1006MXL,127785-UNNAO,YES
127785RHP1023ML,127785-UNNAO,YES
127785RHP1023ML,127785-UNNAO,YES
127785RHP1023ML,127785-UNNAO,YES
127785RHP1024MXXL,127785-UNNAO,YES
127785RHP1065ML,127785-UNNAO,YES
127785RHP1065ML,127785-UNNAO,YES
127785RHP1077ML,127785-UNNAO,YES
127785RHP1117ML,127785-UNNAO,YES
127785RHP1127ML,127785-UNNAO,YES
127785RHP1127MM,127785-UNNAO,YES
127785RHP1137MM,127785-UNNAO,YES
127785RHP1151MS,127785-UNNAO,YES
127785RHP1184L,127785-UNIT3,YES
127785RHP1204ML,127785-UNNAO,YES
127785RHP1206ML,127785-UNNAO,YES
127785RHP1235MM,127785-UNIT3,YES
127785RHP1246ML,127785-UNNAO,YES
127785RHP1265MXXL,127785-UNNAO,YES
127785RHP1286MS,127785-UNNAO,YES
127785RHP1306ML,127785-UNNAO,YES
127785RHP1366MM,127785-UNNAO,YES
127785RHP1366MXL,127785-UNNAO,YES
127785RHP1381ML,127785-UNNAO,YES
127785RHP1381MM,127785-UNNAO,YES
127785RHP1411MS,127785-UNNAO,YES
127785RHP1446MS,127785-UNNAO,YES
127785RHP1494MM,127785-UNNAO,YES
127785RHP1534ML,127785-UNNAO,YES
127785RHP1604MM,127785-UNNAO,YES
127785RHP1644ML,127785-UNNAO,YES
127785RHP1664MXL,127785-UNNAO,YES
127785RHP1684ML,127785-UNNAO,YES
127785RHP1824MM,127785-UNNAO,YES
127785RHP2005XL,127785-UNNAO,YES
127785RHS0126ML,127785-UNNAO,YES
127785RHS0157MM,127785-UNNAO,YES
127785RHS0219ML,127785-UNNAO,YES
127785RHS0283ML,127785-UNNAO,YES
127785RHS0283MXL,127785-UNNAO,YES
127785RHS0814MM,127785-UNNAO,YES
127785RHS0834ML,127785-UNNAO,YES
127785RHS0834MM,127785-UNNAO,YES
127785RHS3383MXXL,127785-UNNAO,YES
127785RJO0025A36,127785-UNNAO,YES
127785RJO0104M36,127785-UNNAO,YES
127785RJO0166A32,127785-UNNAO,YES
127785RJO0166A36,127785-UNNAO,YES
127785RJO0481M30,127785-UNNAO,YES
127785RJO061530,127785-UNNAO,YES
127785RJO061534,127785-UNNAO,YES
127785RJO061630,127785-UNNAO,YES
127785RJO061734,127785-UNNAO,YES
127785RJO062730,127785-UNNAO,YES
127785RLF0098A38,127785-UNNAO,YES
127785RLF0100A38,127785-UNNAO,YES
127785RLF0100A39,127785-UNNAO,YES
127785RLF0100A39,127785-UNNAO,YES
127785RLF0100A40,127785-UNNAO,YES
127785RLF0100A40,127785-UNNAO,YES
127785RLF0101A40,127785-UNNAO,YES
127785RLF0102A38,127785-UNNAO,YES
